['CACM-0001', 41]
['CACM-2331', 26]
['CACM-2332', 29]
['CACM-2333', 37]
['CACM-2334', 31]
['CACM-2335', 32]
['CACM-2336', 27]
['CACM-2337', 48]
['CACM-2338', 37]
['CACM-2339', 88]
['CACM-2340', 105]
['CACM-2341', 189]
['CACM-2342', 166]
['CACM-2343', 121]
['CACM-2344', 136]
['CACM-2345', 96]
['CACM-2346', 30]
['CACM-2347', 28]
['CACM-2348', 29]
['CACM-2349', 46]
['CACM-2350', 37]
['CACM-2351', 22]
['CACM-2352', 26]
['CACM-2353', 66]
['CACM-2354', 130]
['CACM-2355', 107]
['CACM-2356', 139]
['CACM-2357', 99]
['CACM-2358', 166]
['CACM-2359', 126]
['CACM-2360', 43]
['CACM-2361', 36]
['CACM-2362', 40]
['CACM-2363', 26]
['CACM-2364', 37]
['CACM-2365', 89]
['CACM-2366', 72]
['CACM-2367', 108]
['CACM-2368', 88]
['CACM-2369', 98]
['CACM-2370', 89]
['CACM-2371', 55]
['CACM-2372', 107]
['CACM-2373', 133]
['CACM-2374', 108]
['CACM-2375', 115]
['CACM-2376', 122]
['CACM-2377', 157]
['CACM-2378', 131]
['CACM-2379', 128]
['CACM-2380', 154]
['CACM-2381', 25]
['CACM-2382', 24]
['CACM-2383', 98]
['CACM-2384', 23]
['CACM-2385', 27]
['CACM-2386', 22]
['CACM-2387', 68]
['CACM-2388', 107]
['CACM-2389', 80]
['CACM-2390', 121]
['CACM-2391', 34]
['CACM-2392', 33]
['CACM-2393', 35]
['CACM-2394', 42]
['CACM-2395', 45]
['CACM-2396', 150]
['CACM-2397', 20]
['CACM-2398', 96]
['CACM-2399', 56]
['CACM-2400', 82]
['CACM-2401', 99]
['CACM-2402', 128]
['CACM-2403', 26]
['CACM-2404', 29]
['CACM-2405', 28]
['CACM-2406', 108]
['CACM-2407', 81]
['CACM-2408', 47]
['CACM-2409', 50]
['CACM-2410', 50]
['CACM-2411', 55]
['CACM-2412', 48]
['CACM-2413', 59]
['CACM-2414', 25]
['CACM-2415', 35]
['CACM-2416', 34]
['CACM-2417', 41]
['CACM-2418', 28]
['CACM-2419', 29]
['CACM-2420', 101]
['CACM-2421', 159]
['CACM-2422', 24]
['CACM-2423', 126]
['CACM-2424', 137]
['CACM-2425', 21]
['CACM-2426', 34]
['CACM-2427', 27]
['CACM-2428', 34]
['CACM-2429', 42]
['CACM-2430', 33]
['CACM-2431', 28]
['CACM-2432', 29]
['CACM-2433', 102]
['CACM-2434', 83]
['CACM-2435', 79]
['CACM-2436', 86]
['CACM-2437', 113]
['CACM-2438', 154]
['CACM-2439', 76]
['CACM-2440', 27]
['CACM-2441', 19]
['CACM-2442', 20]
['CACM-2443', 25]
['CACM-2444', 37]
['CACM-2445', 25]
['CACM-2446', 38]
['CACM-2447', 49]
['CACM-2448', 22]
['CACM-2449', 55]
['CACM-2450', 83]
['CACM-2451', 139]
['CACM-2452', 115]
['CACM-2453', 123]
['CACM-2454', 80]
['CACM-2455', 96]
['CACM-2456', 99]
['CACM-2457', 92]
['CACM-2458', 23]
['CACM-2459', 26]
['CACM-2460', 19]
['CACM-2461', 19]
['CACM-2462', 22]
['CACM-2463', 21]
['CACM-2464', 28]
['CACM-2465', 33]
['CACM-2466', 41]
['CACM-2467', 32]
['CACM-2468', 25]
['CACM-2469', 54]
['CACM-2470', 178]
['CACM-2471', 110]
['CACM-2472', 21]
['CACM-2473', 27]
['CACM-2474', 32]
['CACM-2475', 28]
['CACM-2476', 30]
['CACM-2477', 46]
['CACM-2478', 55]
['CACM-2479', 102]
['CACM-2480', 138]
['CACM-2481', 67]
['CACM-2482', 102]
['CACM-2483', 155]
['CACM-2484', 110]
['CACM-2485', 87]
['CACM-2486', 96]
['CACM-2487', 57]
['CACM-2488', 48]
['CACM-2489', 37]
['CACM-2490', 76]
['CACM-2491', 62]
['CACM-2492', 69]
['CACM-2493', 66]
['CACM-2494', 98]
['CACM-2495', 39]
['CACM-2496', 84]
['CACM-2497', 127]
['CACM-2498', 99]
['CACM-2499', 166]
['CACM-2500', 121]
['CACM-2501', 127]
['CACM-2502', 32]
['CACM-2503', 20]
['CACM-2504', 35]
['CACM-2505', 38]
['CACM-2506', 36]
['CACM-2507', 42]
['CACM-2508', 27]
['CACM-2509', 20]
['CACM-2510', 24]
['CACM-2511', 17]
['CACM-2512', 23]
['CACM-2513', 84]
['CACM-2514', 74]
['CACM-2515', 85]
['CACM-2516', 79]
['CACM-2517', 96]
['CACM-2518', 92]
['CACM-2519', 88]
['CACM-2520', 38]
['CACM-2521', 41]
['CACM-2522', 103]
['CACM-2523', 92]
['CACM-2524', 113]
['CACM-2525', 94]
['CACM-2526', 118]
['CACM-2527', 90]
['CACM-2528', 29]
['CACM-2529', 32]
['CACM-2530', 48]
['CACM-2531', 27]
['CACM-2532', 34]
['CACM-2533', 38]
['CACM-2534', 173]
['CACM-2535', 107]
['CACM-2536', 91]
['CACM-2537', 110]
['CACM-2538', 118]
['CACM-2539', 33]
['CACM-2540', 25]
['CACM-2541', 133]
['CACM-2542', 122]
['CACM-2543', 128]
['CACM-2544', 70]
['CACM-2545', 85]
['CACM-2546', 170]
['CACM-2547', 126]
['CACM-2548', 37]
['CACM-2549', 32]
['CACM-2550', 39]
['CACM-2551', 28]
['CACM-2552', 64]
['CACM-2553', 28]
['CACM-2554', 87]
['CACM-2555', 87]
['CACM-2556', 119]
['CACM-2557', 75]
['CACM-2558', 91]
['CACM-2559', 107]
['CACM-2560', 67]
['CACM-2561', 99]
['CACM-2562', 18]
['CACM-2563', 20]
['CACM-2564', 21]
['CACM-2565', 32]
['CACM-2566', 32]
['CACM-2567', 107]
['CACM-2568', 112]
['CACM-2569', 99]
['CACM-2570', 92]
['CACM-2571', 86]
['CACM-2572', 122]
['CACM-2573', 40]
['CACM-2574', 39]
['CACM-2575', 39]
['CACM-2576', 34]
['CACM-2577', 36]
['CACM-2578', 35]
['CACM-2579', 82]
['CACM-2580', 108]
['CACM-2581', 88]
['CACM-2582', 137]
['CACM-2583', 43]
['CACM-2584', 78]
['CACM-2585', 28]
['CACM-2586', 31]
['CACM-2587', 28]
['CACM-2588', 23]
['CACM-2589', 28]
['CACM-2590', 19]
['CACM-2591', 24]
['CACM-2592', 95]
['CACM-2593', 95]
['CACM-2594', 120]
['CACM-2595', 107]
['CACM-2596', 104]
['CACM-2597', 106]
['CACM-2598', 137]
['CACM-2599', 32]
['CACM-2600', 30]
['CACM-2601', 34]
['CACM-2602', 26]
['CACM-2603', 86]
['CACM-2604', 80]
['CACM-2605', 88]
['CACM-2606', 98]
['CACM-2607', 35]
['CACM-2608', 25]
['CACM-2609', 65]
['CACM-2610', 70]
['CACM-2611', 23]
['CACM-2612', 22]
['CACM-2613', 22]
['CACM-2614', 28]
['CACM-2615', 31]
['CACM-2616', 65]
['CACM-2617', 29]
['CACM-2618', 74]
['CACM-2619', 82]
['CACM-2620', 129]
['CACM-2621', 72]
['CACM-2622', 142]
['CACM-2623', 96]
['CACM-2624', 97]
['CACM-2625', 163]
['CACM-2626', 99]
['CACM-2627', 90]
['CACM-2628', 102]
['CACM-2629', 112]
['CACM-2630', 55]
['CACM-2631', 130]
['CACM-2632', 151]
['CACM-2633', 64]
['CACM-2634', 87]
['CACM-2635', 25]
['CACM-2636', 23]
['CACM-2637', 21]
['CACM-2638', 19]
['CACM-2639', 20]
['CACM-2640', 23]
['CACM-2641', 34]
['CACM-2642', 40]
['CACM-2643', 65]
['CACM-2644', 78]
['CACM-2645', 160]
['CACM-2646', 103]
['CACM-2647', 41]
['CACM-2648', 71]
['CACM-2649', 54]
['CACM-2650', 107]
['CACM-2651', 107]
['CACM-2652', 125]
['CACM-2653', 25]
['CACM-2654', 32]
['CACM-2655', 34]
['CACM-2656', 85]
['CACM-2657', 94]
['CACM-2658', 33]
['CACM-2659', 32]
['CACM-2660', 30]
['CACM-2661', 33]
['CACM-2662', 35]
['CACM-2663', 35]
['CACM-2664', 58]
['CACM-2665', 108]
['CACM-2666', 69]
['CACM-2667', 118]
['CACM-2668', 105]
['CACM-2669', 139]
['CACM-2670', 69]
['CACM-2671', 31]
['CACM-2672', 33]
['CACM-2673', 46]
['CACM-2674', 116]
['CACM-2675', 24]
['CACM-2676', 22]
['CACM-2677', 28]
['CACM-2678', 30]
['CACM-2679', 112]
['CACM-2680', 96]
['CACM-2681', 78]
['CACM-2682', 104]
['CACM-2683', 102]
['CACM-2684', 152]
['CACM-2685', 52]
['CACM-2686', 71]
['CACM-2687', 112]
['CACM-2688', 109]
['CACM-2689', 30]
['CACM-2690', 33]
['CACM-2691', 55]
['CACM-2692', 171]
['CACM-2693', 39]
['CACM-2694', 25]
['CACM-2695', 109]
['CACM-2696', 67]
['CACM-2697', 123]
['CACM-2698', 136]
['CACM-2699', 98]
['CACM-2700', 79]
['CACM-2701', 115]
['CACM-2702', 114]
['CACM-2703', 94]
['CACM-2704', 116]
['CACM-2705', 102]
['CACM-2706', 46]
['CACM-2707', 100]
['CACM-2708', 106]
['CACM-2709', 134]
['CACM-2710', 124]
['CACM-2711', 100]
['CACM-2712', 96]
['CACM-2713', 25]
['CACM-2714', 93]
['CACM-2715', 102]
['CACM-2716', 132]
['CACM-2717', 108]
['CACM-2718', 101]
['CACM-2719', 126]
['CACM-2720', 107]
['CACM-2721', 116]
['CACM-2722', 139]
['CACM-2723', 193]
['CACM-2724', 18]
['CACM-2725', 25]
['CACM-2726', 138]
['CACM-2727', 65]
['CACM-2728', 73]
['CACM-2729', 41]
['CACM-2730', 86]
['CACM-2731', 34]
['CACM-2732', 146]
['CACM-2733', 117]
['CACM-2734', 155]
['CACM-2735', 38]
['CACM-2736', 64]
['CACM-2737', 80]
['CACM-2738', 112]
['CACM-2739', 113]
['CACM-2740', 132]
['CACM-2741', 119]
['CACM-2742', 103]
['CACM-2743', 35]
['CACM-2744', 74]
['CACM-2745', 59]
['CACM-2746', 98]
['CACM-2747', 67]
['CACM-2748', 50]
['CACM-2749', 89]
['CACM-2750', 122]
['CACM-2751', 98]
['CACM-2752', 31]
['CACM-2753', 151]
['CACM-2754', 78]
['CACM-2755', 22]
['CACM-2756', 38]
['CACM-2757', 27]
['CACM-2758', 32]
['CACM-2759', 32]
['CACM-2760', 22]
['CACM-2761', 21]
['CACM-2762', 29]
['CACM-2763', 34]
['CACM-2764', 80]
['CACM-2765', 143]
['CACM-2766', 89]
['CACM-2767', 116]
['CACM-2768', 69]
['CACM-2769', 62]
['CACM-2770', 92]
['CACM-2771', 102]
['CACM-2772', 56]
['CACM-2773', 41]
['CACM-2774', 19]
['CACM-2775', 28]
['CACM-2776', 87]
['CACM-2777', 103]
['CACM-2778', 20]
['CACM-2779', 52]
['CACM-2780', 64]
['CACM-2781', 43]
['CACM-2782', 28]
['CACM-2783', 46]
['CACM-2784', 79]
['CACM-2785', 80]
['CACM-2786', 158]
['CACM-2787', 109]
['CACM-2788', 37]
['CACM-2789', 23]
['CACM-2790', 22]
['CACM-2791', 25]
['CACM-2792', 21]
['CACM-2793', 20]
['CACM-2794', 100]
['CACM-2795', 111]
['CACM-2796', 27]
['CACM-2797', 25]
['CACM-2798', 88]
['CACM-2799', 82]
['CACM-2800', 88]
['CACM-2801', 94]
['CACM-2802', 99]
['CACM-2803', 36]
['CACM-2804', 48]
['CACM-2805', 59]
['CACM-2806', 59]
['CACM-2807', 76]
['CACM-2808', 69]
['CACM-2809', 74]
['CACM-2810', 104]
['CACM-2811', 85]
['CACM-2812', 112]
['CACM-2813', 49]
['CACM-2814', 21]
['CACM-2815', 74]
['CACM-2816', 105]
['CACM-2817', 106]
['CACM-2818', 26]
['CACM-2819', 91]
['CACM-2820', 144]
['CACM-2821', 89]
['CACM-2822', 64]
['CACM-2823', 82]
['CACM-2824', 61]
['CACM-2825', 43]
['CACM-2826', 88]
['CACM-2827', 104]
['CACM-2828', 170]
['CACM-2829', 122]
['CACM-2830', 24]
['CACM-2831', 27]
['CACM-2832', 85]
['CACM-2833', 150]
['CACM-2834', 75]
['CACM-2835', 76]
['CACM-2836', 65]
['CACM-2837', 69]
['CACM-2838', 151]
['CACM-2839', 75]
['CACM-2840', 122]
['CACM-2841', 98]
['CACM-2842', 170]
['CACM-2843', 68]
['CACM-2844', 44]
['CACM-2845', 84]
['CACM-2846', 116]
['CACM-2847', 79]
['CACM-2848', 65]
['CACM-2849', 125]
['CACM-2850', 106]
['CACM-2851', 162]
['CACM-2852', 95]
['CACM-2853', 33]
['CACM-2854', 21]
['CACM-2855', 120]
['CACM-2856', 129]
['CACM-2857', 107]
['CACM-2858', 95]
['CACM-2859', 111]
['CACM-2860', 125]
['CACM-2861', 32]
['CACM-2862', 101]
['CACM-2863', 112]
['CACM-2864', 122]
['CACM-2865', 139]
['CACM-2866', 107]
['CACM-2867', 97]
['CACM-2868', 119]
['CACM-2869', 80]
['CACM-2870', 113]
['CACM-2871', 99]
['CACM-2872', 21]
['CACM-2873', 92]
['CACM-2874', 77]
['CACM-2875', 30]
['CACM-2876', 114]
['CACM-2877', 74]
['CACM-2878', 99]
['CACM-2879', 64]
['CACM-2880', 64]
['CACM-2881', 83]
['CACM-2882', 113]
['CACM-2883', 112]
['CACM-2884', 99]
['CACM-2885', 79]
['CACM-2886', 110]
['CACM-2887', 134]
['CACM-2888', 104]
['CACM-2889', 133]
['CACM-2890', 101]
['CACM-2891', 73]
['CACM-2892', 90]
['CACM-2893', 131]
['CACM-2894', 73]
['CACM-2895', 65]
['CACM-2896', 90]
['CACM-2897', 125]
['CACM-2898', 94]
['CACM-2899', 81]
['CACM-2900', 75]
['CACM-2901', 119]
['CACM-2902', 126]
['CACM-2903', 97]
['CACM-2904', 63]
['CACM-2905', 132]
['CACM-2906', 104]
['CACM-2907', 72]
['CACM-2908', 32]
['CACM-2909', 31]
['CACM-2910', 32]
['CACM-2911', 156]
['CACM-2912', 106]
['CACM-2913', 99]
['CACM-2914', 69]
['CACM-2915', 79]
['CACM-2916', 133]
['CACM-2917', 27]
['CACM-2918', 97]
['CACM-2919', 116]
['CACM-2920', 99]
['CACM-2921', 131]
['CACM-2922', 146]
['CACM-2923', 126]
['CACM-2924', 123]
['CACM-2925', 125]
['CACM-2926', 66]
['CACM-2927', 96]
['CACM-2928', 133]
['CACM-2929', 143]
['CACM-2930', 59]
['CACM-2931', 223]
['CACM-2932', 48]
['CACM-2933', 40]
['CACM-2934', 70]
['CACM-2935', 26]
['CACM-2936', 110]
['CACM-2937', 88]
['CACM-2938', 81]
['CACM-2939', 137]
['CACM-2940', 127]
['CACM-2941', 118]
['CACM-2942', 30]
['CACM-2943', 115]
['CACM-2944', 100]
['CACM-2945', 95]
['CACM-2946', 99]
['CACM-2947', 115]
['CACM-2948', 82]
['CACM-2949', 93]
['CACM-2950', 94]
['CACM-2951', 121]
['CACM-2952', 38]
['CACM-2953', 78]
['CACM-2954', 87]
['CACM-2955', 76]
['CACM-2956', 96]
['CACM-2957', 144]
['CACM-2958', 92]
['CACM-2959', 98]
['CACM-2960', 27]
['CACM-2961', 75]
['CACM-2962', 74]
['CACM-2963', 86]
['CACM-2964', 31]
['CACM-2965', 54]
['CACM-2966', 86]
['CACM-2967', 107]
['CACM-2968', 112]
['CACM-2969', 79]
['CACM-2970', 106]
['CACM-2971', 119]
['CACM-2972', 117]
['CACM-2973', 77]
['CACM-2974', 45]
['CACM-2975', 26]
['CACM-2976', 37]
['CACM-2977', 81]
['CACM-2978', 102]
['CACM-2979', 138]
['CACM-2980', 85]
['CACM-2981', 101]
['CACM-2982', 47]
['CACM-2983', 34]
['CACM-2984', 53]
['CACM-2985', 111]
['CACM-2986', 135]
['CACM-2987', 114]
['CACM-2988', 99]
['CACM-2989', 126]
['CACM-2990', 107]
['CACM-2991', 133]
['CACM-2992', 26]
['CACM-2993', 114]
['CACM-2994', 69]
['CACM-2995', 22]
['CACM-2996', 133]
['CACM-2997', 78]
['CACM-2998', 130]
['CACM-2999', 75]
['CACM-3000', 87]
['CACM-3001', 127]
['CACM-3002', 116]
['CACM-3003', 83]
['CACM-3004', 104]
['CACM-3005', 125]
['CACM-3006', 119]
['CACM-3007', 16]
['CACM-3008', 106]
['CACM-3009', 62]
['CACM-3010', 66]
['CACM-3011', 112]
['CACM-3012', 70]
['CACM-3013', 98]
['CACM-3014', 126]
['CACM-3015', 151]
['CACM-3016', 84]
['CACM-3017', 82]
['CACM-3018', 109]
['CACM-3019', 20]
['CACM-3020', 90]
['CACM-3021', 152]
['CACM-3022', 83]
['CACM-3023', 80]
['CACM-3024', 120]
['CACM-3025', 103]
['CACM-3026', 110]
['CACM-3027', 100]
['CACM-3028', 95]
['CACM-3029', 20]
['CACM-3030', 104]
['CACM-3031', 106]
['CACM-3032', 106]
['CACM-3033', 121]
['CACM-3034', 93]
['CACM-3035', 89]
['CACM-3036', 90]
['CACM-3037', 87]
['CACM-3038', 69]
['CACM-3039', 110]
['CACM-3040', 84]
['CACM-3041', 129]
['CACM-3042', 98]
['CACM-3043', 94]
['CACM-3044', 66]
['CACM-3045', 99]
['CACM-3046', 81]
['CACM-3047', 115]
['CACM-3048', 99]
['CACM-3049', 122]
['CACM-3050', 89]
['CACM-3051', 40]
['CACM-3052', 128]
['CACM-3053', 136]
['CACM-3054', 115]
['CACM-3055', 76]
['CACM-3056', 80]
['CACM-3057', 115]
['CACM-3058', 71]
['CACM-3059', 85]
['CACM-3060', 74]
['CACM-3061', 30]
['CACM-3062', 35]
['CACM-3063', 38]
['CACM-3064', 112]
['CACM-3065', 92]
['CACM-3066', 95]
['CACM-3067', 143]
['CACM-3068', 94]
['CACM-3069', 136]
['CACM-3070', 88]
['CACM-3071', 90]
['CACM-3072', 115]
['CACM-3073', 154]
['CACM-3074', 121]
['CACM-3075', 86]
['CACM-3076', 153]
['CACM-3077', 235]
['CACM-3078', 88]
['CACM-3079', 49]
['CACM-3080', 124]
['CACM-3081', 126]
['CACM-3082', 84]
['CACM-3083', 95]
['CACM-3084', 81]
['CACM-3085', 80]
['CACM-3086', 85]
['CACM-3087', 162]
['CACM-3088', 84]
['CACM-3089', 71]
['CACM-3090', 87]
['CACM-3091', 113]
['CACM-3092', 122]
['CACM-3093', 104]
['CACM-3094', 150]
['CACM-3095', 72]
['CACM-3096', 115]
['CACM-3097', 127]
['CACM-3098', 80]
['CACM-3099', 83]
['CACM-3100', 88]
['CACM-3101', 117]
['CACM-3102', 66]
['CACM-3103', 107]
['CACM-3104', 80]
['CACM-3105', 121]
['CACM-3106', 138]
['CACM-3107', 67]
['CACM-3108', 53]
['CACM-3109', 62]
['CACM-3110', 97]
['CACM-3111', 110]
['CACM-3112', 195]
['CACM-3113', 92]
['CACM-3114', 118]
['CACM-3115', 116]
['CACM-3116', 108]
['CACM-3117', 103]
['CACM-3118', 68]
['CACM-3119', 60]
['CACM-3120', 109]
['CACM-3121', 101]
['CACM-3122', 34]
['CACM-3123', 32]
['CACM-3124', 88]
['CACM-3125', 113]
['CACM-3126', 45]
['CACM-3127', 98]
['CACM-3128', 124]
['CACM-3129', 86]
['CACM-3130', 95]
['CACM-3131', 88]
['CACM-3132', 111]
['CACM-3133', 81]
['CACM-3134', 112]
['CACM-3135', 112]
['CACM-3136', 88]
['CACM-3137', 66]
['CACM-3138', 123]
['CACM-3139', 68]
['CACM-3140', 88]
['CACM-3141', 76]
['CACM-3142', 150]
['CACM-3143', 89]
['CACM-3144', 98]
['CACM-3145', 86]
['CACM-3146', 95]
['CACM-3147', 103]
['CACM-3148', 100]
['CACM-3149', 78]
['CACM-3150', 127]
['CACM-3151', 60]
['CACM-3152', 110]
['CACM-3153', 122]
['CACM-3154', 108]
['CACM-3155', 48]
['CACM-3156', 86]
['CACM-3157', 116]
['CACM-3158', 77]
['CACM-3159', 33]
['CACM-3160', 123]
['CACM-3161', 30]
['CACM-3162', 53]
['CACM-3163', 120]
['CACM-3164', 111]
['CACM-3165', 103]
['CACM-3166', 100]
['CACM-3167', 60]
['CACM-3168', 38]
['CACM-3169', 37]
['CACM-3170', 44]
['CACM-3171', 61]
['CACM-3172', 85]
['CACM-3173', 72]
['CACM-3174', 62]
['CACM-3175', 83]
['CACM-3176', 95]
['CACM-3177', 83]
['CACM-3178', 28]
['CACM-3179', 84]
['CACM-3180', 76]
['CACM-3181', 106]
['CACM-3182', 120]
['CACM-3183', 85]
['CACM-3184', 203]
['CACM-3185', 64]
['CACM-3186', 51]
['CACM-3187', 61]
['CACM-3188', 128]
['CACM-3189', 60]
['CACM-3190', 52]
['CACM-3191', 52]
['CACM-3192', 60]
['CACM-3193', 61]
['CACM-3194', 63]
['CACM-3195', 60]
['CACM-3196', 60]
['CACM-3197', 57]
['CACM-3198', 58]
['CACM-3199', 124]
['CACM-3200', 108]
['CACM-3201', 108]
['CACM-3202', 119]
['CACM-3203', 115]
['CACM-3204', 111]
