['CACM-0001', 46]
['CACM-2331', 28]
['CACM-2332', 29]
['CACM-2333', 35]
['CACM-2334', 27]
['CACM-2335', 33]
['CACM-2336', 27]
['CACM-2337', 48]
['CACM-2338', 40]
['CACM-2339', 87]
['CACM-2340', 118]
['CACM-2341', 184]
['CACM-2342', 170]
['CACM-2343', 120]
['CACM-2344', 139]
['CACM-2345', 106]
['CACM-2346', 32]
['CACM-2347', 26]
['CACM-2348', 29]
['CACM-2349', 48]
['CACM-2350', 44]
['CACM-2351', 23]
['CACM-2352', 26]
['CACM-2353', 69]
['CACM-2354', 134]
['CACM-2355', 112]
['CACM-2356', 143]
['CACM-2357', 103]
['CACM-2358', 173]
['CACM-2359', 132]
['CACM-2360', 49]
['CACM-2361', 36]
['CACM-2362', 39]
['CACM-2363', 26]
['CACM-2364', 38]
['CACM-2365', 91]
['CACM-2366', 76]
['CACM-2367', 107]
['CACM-2368', 88]
['CACM-2369', 94]
['CACM-2370', 88]
['CACM-2371', 55]
['CACM-2372', 112]
['CACM-2373', 139]
['CACM-2374', 110]
['CACM-2375', 119]
['CACM-2376', 122]
['CACM-2377', 165]
['CACM-2378', 129]
['CACM-2379', 124]
['CACM-2380', 156]
['CACM-2381', 25]
['CACM-2382', 24]
['CACM-2383', 93]
['CACM-2384', 23]
['CACM-2385', 28]
['CACM-2386', 21]
['CACM-2387', 67]
['CACM-2388', 106]
['CACM-2389', 80]
['CACM-2390', 119]
['CACM-2391', 33]
['CACM-2392', 37]
['CACM-2393', 35]
['CACM-2394', 42]
['CACM-2395', 46]
['CACM-2396', 146]
['CACM-2397', 21]
['CACM-2398', 94]
['CACM-2399', 58]
['CACM-2400', 77]
['CACM-2401', 98]
['CACM-2402', 131]
['CACM-2403', 27]
['CACM-2404', 29]
['CACM-2405', 28]
['CACM-2406', 112]
['CACM-2407', 83]
['CACM-2408', 48]
['CACM-2409', 49]
['CACM-2410', 51]
['CACM-2411', 52]
['CACM-2412', 51]
['CACM-2413', 56]
['CACM-2414', 25]
['CACM-2415', 38]
['CACM-2416', 35]
['CACM-2417', 44]
['CACM-2418', 27]
['CACM-2419', 31]
['CACM-2420', 102]
['CACM-2421', 155]
['CACM-2422', 24]
['CACM-2423', 121]
['CACM-2424', 130]
['CACM-2425', 22]
['CACM-2426', 31]
['CACM-2427', 28]
['CACM-2428', 33]
['CACM-2429', 41]
['CACM-2430', 34]
['CACM-2431', 28]
['CACM-2432', 29]
['CACM-2433', 104]
['CACM-2434', 85]
['CACM-2435', 89]
['CACM-2436', 86]
['CACM-2437', 112]
['CACM-2438', 158]
['CACM-2439', 79]
['CACM-2440', 27]
['CACM-2441', 21]
['CACM-2442', 21]
['CACM-2443', 25]
['CACM-2444', 37]
['CACM-2445', 27]
['CACM-2446', 37]
['CACM-2447', 49]
['CACM-2448', 24]
['CACM-2449', 55]
['CACM-2450', 87]
['CACM-2451', 144]
['CACM-2452', 121]
['CACM-2453', 130]
['CACM-2454', 80]
['CACM-2455', 105]
['CACM-2456', 104]
['CACM-2457', 93]
['CACM-2458', 23]
['CACM-2459', 27]
['CACM-2460', 21]
['CACM-2461', 20]
['CACM-2462', 21]
['CACM-2463', 21]
['CACM-2464', 30]
['CACM-2465', 33]
['CACM-2466', 41]
['CACM-2467', 33]
['CACM-2468', 25]
['CACM-2469', 54]
['CACM-2470', 184]
['CACM-2471', 105]
['CACM-2472', 22]
['CACM-2473', 27]
['CACM-2474', 33]
['CACM-2475', 28]
['CACM-2476', 32]
['CACM-2477', 45]
['CACM-2478', 59]
['CACM-2479', 109]
['CACM-2480', 141]
['CACM-2481', 73]
['CACM-2482', 100]
['CACM-2483', 156]
['CACM-2484', 105]
['CACM-2485', 89]
['CACM-2486', 97]
['CACM-2487', 64]
['CACM-2488', 45]
['CACM-2489', 42]
['CACM-2490', 76]
['CACM-2491', 66]
['CACM-2492', 67]
['CACM-2493', 64]
['CACM-2494', 97]
['CACM-2495', 38]
['CACM-2496', 94]
['CACM-2497', 125]
['CACM-2498', 93]
['CACM-2499', 162]
['CACM-2500', 115]
['CACM-2501', 135]
['CACM-2502', 34]
['CACM-2503', 21]
['CACM-2504', 33]
['CACM-2505', 39]
['CACM-2506', 36]
['CACM-2507', 41]
['CACM-2508', 27]
['CACM-2509', 20]
['CACM-2510', 24]
['CACM-2511', 18]
['CACM-2512', 24]
['CACM-2513', 84]
['CACM-2514', 73]
['CACM-2515', 83]
['CACM-2516', 85]
['CACM-2517', 100]
['CACM-2518', 89]
['CACM-2519', 91]
['CACM-2520', 37]
['CACM-2521', 44]
['CACM-2522', 104]
['CACM-2523', 87]
['CACM-2524', 114]
['CACM-2525', 97]
['CACM-2526', 117]
['CACM-2527', 84]
['CACM-2528', 29]
['CACM-2529', 32]
['CACM-2530', 50]
['CACM-2531', 28]
['CACM-2532', 37]
['CACM-2533', 37]
['CACM-2534', 182]
['CACM-2535', 113]
['CACM-2536', 94]
['CACM-2537', 116]
['CACM-2538', 116]
['CACM-2539', 35]
['CACM-2540', 25]
['CACM-2541', 137]
['CACM-2542', 118]
['CACM-2543', 143]
['CACM-2544', 73]
['CACM-2545', 88]
['CACM-2546', 180]
['CACM-2547', 126]
['CACM-2548', 37]
['CACM-2549', 33]
['CACM-2550', 42]
['CACM-2551', 29]
['CACM-2552', 72]
['CACM-2553', 30]
['CACM-2554', 89]
['CACM-2555', 86]
['CACM-2556', 121]
['CACM-2557', 77]
['CACM-2558', 98]
['CACM-2559', 109]
['CACM-2560', 70]
['CACM-2561', 97]
['CACM-2562', 19]
['CACM-2563', 21]
['CACM-2564', 21]
['CACM-2565', 32]
['CACM-2566', 35]
['CACM-2567', 111]
['CACM-2568', 117]
['CACM-2569', 106]
['CACM-2570', 92]
['CACM-2571', 87]
['CACM-2572', 119]
['CACM-2573', 46]
['CACM-2574', 38]
['CACM-2575', 37]
['CACM-2576', 34]
['CACM-2577', 37]
['CACM-2578', 35]
['CACM-2579', 83]
['CACM-2580', 110]
['CACM-2581', 88]
['CACM-2582', 135]
['CACM-2583', 41]
['CACM-2584', 77]
['CACM-2585', 28]
['CACM-2586', 30]
['CACM-2587', 28]
['CACM-2588', 24]
['CACM-2589', 28]
['CACM-2590', 21]
['CACM-2591', 24]
['CACM-2592', 95]
['CACM-2593', 105]
['CACM-2594', 116]
['CACM-2595', 107]
['CACM-2596', 110]
['CACM-2597', 112]
['CACM-2598', 151]
['CACM-2599', 34]
['CACM-2600', 31]
['CACM-2601', 36]
['CACM-2602', 27]
['CACM-2603', 87]
['CACM-2604', 77]
['CACM-2605', 88]
['CACM-2606', 101]
['CACM-2607', 39]
['CACM-2608', 24]
['CACM-2609', 66]
['CACM-2610', 71]
['CACM-2611', 23]
['CACM-2612', 24]
['CACM-2613', 22]
['CACM-2614', 26]
['CACM-2615', 29]
['CACM-2616', 67]
['CACM-2617', 29]
['CACM-2618', 80]
['CACM-2619', 83]
['CACM-2620', 128]
['CACM-2621', 75]
['CACM-2622', 135]
['CACM-2623', 95]
['CACM-2624', 100]
['CACM-2625', 163]
['CACM-2626', 103]
['CACM-2627', 92]
['CACM-2628', 113]
['CACM-2629', 117]
['CACM-2630', 59]
['CACM-2631', 125]
['CACM-2632', 159]
['CACM-2633', 65]
['CACM-2634', 88]
['CACM-2635', 25]
['CACM-2636', 23]
['CACM-2637', 21]
['CACM-2638', 21]
['CACM-2639', 21]
['CACM-2640', 25]
['CACM-2641', 32]
['CACM-2642', 42]
['CACM-2643', 64]
['CACM-2644', 76]
['CACM-2645', 166]
['CACM-2646', 105]
['CACM-2647', 42]
['CACM-2648', 74]
['CACM-2649', 55]
['CACM-2650', 110]
['CACM-2651', 108]
['CACM-2652', 124]
['CACM-2653', 26]
['CACM-2654', 29]
['CACM-2655', 35]
['CACM-2656', 81]
['CACM-2657', 103]
['CACM-2658', 32]
['CACM-2659', 32]
['CACM-2660', 30]
['CACM-2661', 34]
['CACM-2662', 35]
['CACM-2663', 36]
['CACM-2664', 57]
['CACM-2665', 110]
['CACM-2666', 73]
['CACM-2667', 120]
['CACM-2668', 111]
['CACM-2669', 143]
['CACM-2670', 68]
['CACM-2671', 32]
['CACM-2672', 35]
['CACM-2673', 51]
['CACM-2674', 113]
['CACM-2675', 24]
['CACM-2676', 21]
['CACM-2677', 29]
['CACM-2678', 31]
['CACM-2679', 125]
['CACM-2680', 93]
['CACM-2681', 81]
['CACM-2682', 113]
['CACM-2683', 107]
['CACM-2684', 157]
['CACM-2685', 53]
['CACM-2686', 66]
['CACM-2687', 107]
['CACM-2688', 107]
['CACM-2689', 29]
['CACM-2690', 36]
['CACM-2691', 57]
['CACM-2692', 175]
['CACM-2693', 43]
['CACM-2694', 26]
['CACM-2695', 104]
['CACM-2696', 73]
['CACM-2697', 128]
['CACM-2698', 153]
['CACM-2699', 97]
['CACM-2700', 78]
['CACM-2701', 113]
['CACM-2702', 113]
['CACM-2703', 96]
['CACM-2704', 116]
['CACM-2705', 104]
['CACM-2706', 47]
['CACM-2707', 102]
['CACM-2708', 118]
['CACM-2709', 135]
['CACM-2710', 124]
['CACM-2711', 100]
['CACM-2712', 97]
['CACM-2713', 25]
['CACM-2714', 94]
['CACM-2715', 107]
['CACM-2716', 135]
['CACM-2717', 107]
['CACM-2718', 101]
['CACM-2719', 126]
['CACM-2720', 104]
['CACM-2721', 115]
['CACM-2722', 134]
['CACM-2723', 204]
['CACM-2724', 19]
['CACM-2725', 25]
['CACM-2726', 143]
['CACM-2727', 65]
['CACM-2728', 76]
['CACM-2729', 41]
['CACM-2730', 86]
['CACM-2731', 37]
['CACM-2732', 147]
['CACM-2733', 118]
['CACM-2734', 159]
['CACM-2735', 40]
['CACM-2736', 75]
['CACM-2737', 82]
['CACM-2738', 116]
['CACM-2739', 112]
['CACM-2740', 130]
['CACM-2741', 126]
['CACM-2742', 101]
['CACM-2743', 34]
['CACM-2744', 75]
['CACM-2745', 61]
['CACM-2746', 104]
['CACM-2747', 73]
['CACM-2748', 54]
['CACM-2749', 91]
['CACM-2750', 123]
['CACM-2751', 101]
['CACM-2752', 31]
['CACM-2753', 149]
['CACM-2754', 80]
['CACM-2755', 21]
['CACM-2756', 42]
['CACM-2757', 28]
['CACM-2758', 34]
['CACM-2759', 32]
['CACM-2760', 20]
['CACM-2761', 21]
['CACM-2762', 29]
['CACM-2763', 35]
['CACM-2764', 76]
['CACM-2765', 151]
['CACM-2766', 92]
['CACM-2767', 121]
['CACM-2768', 75]
['CACM-2769', 63]
['CACM-2770', 98]
['CACM-2771', 100]
['CACM-2772', 60]
['CACM-2773', 42]
['CACM-2774', 20]
['CACM-2775', 29]
['CACM-2776', 89]
['CACM-2777', 106]
['CACM-2778', 20]
['CACM-2779', 52]
['CACM-2780', 63]
['CACM-2781', 43]
['CACM-2782', 27]
['CACM-2783', 46]
['CACM-2784', 76]
['CACM-2785', 77]
['CACM-2786', 152]
['CACM-2787', 111]
['CACM-2788', 40]
['CACM-2789', 23]
['CACM-2790', 22]
['CACM-2791', 25]
['CACM-2792', 24]
['CACM-2793', 24]
['CACM-2794', 105]
['CACM-2795', 114]
['CACM-2796', 28]
['CACM-2797', 25]
['CACM-2798', 91]
['CACM-2799', 80]
['CACM-2800', 86]
['CACM-2801', 97]
['CACM-2802', 97]
['CACM-2803', 37]
['CACM-2804', 51]
['CACM-2805', 61]
['CACM-2806', 62]
['CACM-2807', 80]
['CACM-2808', 68]
['CACM-2809', 69]
['CACM-2810', 102]
['CACM-2811', 80]
['CACM-2812', 116]
['CACM-2813', 51]
['CACM-2814', 21]
['CACM-2815', 70]
['CACM-2816', 105]
['CACM-2817', 106]
['CACM-2818', 26]
['CACM-2819', 94]
['CACM-2820', 144]
['CACM-2821', 82]
['CACM-2822', 63]
['CACM-2823', 89]
['CACM-2824', 65]
['CACM-2825', 40]
['CACM-2826', 90]
['CACM-2827', 104]
['CACM-2828', 166]
['CACM-2829', 120]
['CACM-2830', 25]
['CACM-2831', 28]
['CACM-2832', 82]
['CACM-2833', 158]
['CACM-2834', 78]
['CACM-2835', 75]
['CACM-2836', 64]
['CACM-2837', 72]
['CACM-2838', 158]
['CACM-2839', 76]
['CACM-2840', 122]
['CACM-2841', 100]
['CACM-2842', 176]
['CACM-2843', 67]
['CACM-2844', 49]
['CACM-2845', 90]
['CACM-2846', 117]
['CACM-2847', 81]
['CACM-2848', 69]
['CACM-2849', 123]
['CACM-2850', 102]
['CACM-2851', 159]
['CACM-2852', 106]
['CACM-2853', 32]
['CACM-2854', 21]
['CACM-2855', 128]
['CACM-2856', 135]
['CACM-2857', 108]
['CACM-2858', 93]
['CACM-2859', 116]
['CACM-2860', 128]
['CACM-2861', 35]
['CACM-2862', 107]
['CACM-2863', 120]
['CACM-2864', 128]
['CACM-2865', 137]
['CACM-2866', 105]
['CACM-2867', 98]
['CACM-2868', 124]
['CACM-2869', 80]
['CACM-2870', 115]
['CACM-2871', 98]
['CACM-2872', 20]
['CACM-2873', 88]
['CACM-2874', 78]
['CACM-2875', 31]
['CACM-2876', 116]
['CACM-2877', 75]
['CACM-2878', 98]
['CACM-2879', 65]
['CACM-2880', 63]
['CACM-2881', 85]
['CACM-2882', 118]
['CACM-2883', 112]
['CACM-2884', 103]
['CACM-2885', 81]
['CACM-2886', 106]
['CACM-2887', 137]
['CACM-2888', 104]
['CACM-2889', 153]
['CACM-2890', 103]
['CACM-2891', 75]
['CACM-2892', 85]
['CACM-2893', 128]
['CACM-2894', 76]
['CACM-2895', 65]
['CACM-2896', 91]
['CACM-2897', 118]
['CACM-2898', 95]
['CACM-2899', 81]
['CACM-2900', 73]
['CACM-2901', 115]
['CACM-2902', 131]
['CACM-2903', 93]
['CACM-2904', 61]
['CACM-2905', 128]
['CACM-2906', 105]
['CACM-2907', 74]
['CACM-2908', 34]
['CACM-2909', 31]
['CACM-2910', 37]
['CACM-2911', 165]
['CACM-2912', 109]
['CACM-2913', 95]
['CACM-2914', 74]
['CACM-2915', 79]
['CACM-2916', 135]
['CACM-2917', 26]
['CACM-2918', 100]
['CACM-2919', 119]
['CACM-2920', 97]
['CACM-2921', 134]
['CACM-2922', 144]
['CACM-2923', 123]
['CACM-2924', 117]
['CACM-2925', 133]
['CACM-2926', 68]
['CACM-2927', 98]
['CACM-2928', 138]
['CACM-2929', 140]
['CACM-2930', 58]
['CACM-2931', 222]
['CACM-2932', 48]
['CACM-2933', 45]
['CACM-2934', 71]
['CACM-2935', 27]
['CACM-2936', 112]
['CACM-2937', 87]
['CACM-2938', 87]
['CACM-2939', 133]
['CACM-2940', 127]
['CACM-2941', 117]
['CACM-2942', 29]
['CACM-2943', 112]
['CACM-2944', 102]
['CACM-2945', 98]
['CACM-2946', 96]
['CACM-2947', 112]
['CACM-2948', 81]
['CACM-2949', 97]
['CACM-2950', 92]
['CACM-2951', 120]
['CACM-2952', 45]
['CACM-2953', 71]
['CACM-2954', 93]
['CACM-2955', 85]
['CACM-2956', 98]
['CACM-2957', 142]
['CACM-2958', 98]
['CACM-2959', 104]
['CACM-2960', 27]
['CACM-2961', 72]
['CACM-2962', 81]
['CACM-2963', 84]
['CACM-2964', 30]
['CACM-2965', 57]
['CACM-2966', 87]
['CACM-2967', 105]
['CACM-2968', 118]
['CACM-2969', 79]
['CACM-2970', 108]
['CACM-2971', 119]
['CACM-2972', 115]
['CACM-2973', 81]
['CACM-2974', 47]
['CACM-2975', 26]
['CACM-2976', 36]
['CACM-2977', 83]
['CACM-2978', 96]
['CACM-2979', 134]
['CACM-2980', 85]
['CACM-2981', 104]
['CACM-2982', 52]
['CACM-2983', 38]
['CACM-2984', 50]
['CACM-2985', 115]
['CACM-2986', 140]
['CACM-2987', 117]
['CACM-2988', 97]
['CACM-2989', 118]
['CACM-2990', 108]
['CACM-2991', 134]
['CACM-2992', 26]
['CACM-2993', 113]
['CACM-2994', 70]
['CACM-2995', 23]
['CACM-2996', 132]
['CACM-2997', 79]
['CACM-2998', 134]
['CACM-2999', 80]
['CACM-3000', 93]
['CACM-3001', 130]
['CACM-3002', 123]
['CACM-3003', 91]
['CACM-3004', 111]
['CACM-3005', 121]
['CACM-3006', 121]
['CACM-3007', 17]
['CACM-3008', 101]
['CACM-3009', 71]
['CACM-3010', 66]
['CACM-3011', 112]
['CACM-3012', 73]
['CACM-3013', 101]
['CACM-3014', 128]
['CACM-3015', 156]
['CACM-3016', 84]
['CACM-3017', 80]
['CACM-3018', 107]
['CACM-3019', 21]
['CACM-3020', 96]
['CACM-3021', 150]
['CACM-3022', 84]
['CACM-3023', 80]
['CACM-3024', 111]
['CACM-3025', 103]
['CACM-3026', 111]
['CACM-3027', 100]
['CACM-3028', 98]
['CACM-3029', 20]
['CACM-3030', 108]
['CACM-3031', 109]
['CACM-3032', 106]
['CACM-3033', 122]
['CACM-3034', 90]
['CACM-3035', 90]
['CACM-3036', 91]
['CACM-3037', 82]
['CACM-3038', 70]
['CACM-3039', 118]
['CACM-3040', 81]
['CACM-3041', 129]
['CACM-3042', 98]
['CACM-3043', 101]
['CACM-3044', 66]
['CACM-3045', 101]
['CACM-3046', 83]
['CACM-3047', 118]
['CACM-3048', 109]
['CACM-3049', 126]
['CACM-3050', 85]
['CACM-3051', 43]
['CACM-3052', 131]
['CACM-3053', 142]
['CACM-3054', 118]
['CACM-3055', 74]
['CACM-3056', 80]
['CACM-3057', 117]
['CACM-3058', 69]
['CACM-3059', 90]
['CACM-3060', 74]
['CACM-3061', 30]
['CACM-3062', 37]
['CACM-3063', 38]
['CACM-3064', 116]
['CACM-3065', 94]
['CACM-3066', 90]
['CACM-3067', 140]
['CACM-3068', 96]
['CACM-3069', 140]
['CACM-3070', 85]
['CACM-3071', 92]
['CACM-3072', 115]
['CACM-3073', 155]
['CACM-3074', 128]
['CACM-3075', 82]
['CACM-3076', 159]
['CACM-3077', 232]
['CACM-3078', 93]
['CACM-3079', 46]
['CACM-3080', 118]
['CACM-3081', 125]
['CACM-3082', 79]
['CACM-3083', 96]
['CACM-3084', 78]
['CACM-3085', 86]
['CACM-3086', 85]
['CACM-3087', 155]
['CACM-3088', 84]
['CACM-3089', 70]
['CACM-3090', 91]
['CACM-3091', 110]
['CACM-3092', 116]
['CACM-3093', 109]
['CACM-3094', 152]
['CACM-3095', 73]
['CACM-3096', 123]
['CACM-3097', 127]
['CACM-3098', 82]
['CACM-3099', 87]
['CACM-3100', 87]
['CACM-3101', 116]
['CACM-3102', 68]
['CACM-3103', 100]
['CACM-3104', 79]
['CACM-3105', 121]
['CACM-3106', 138]
['CACM-3107', 66]
['CACM-3108', 52]
['CACM-3109', 63]
['CACM-3110', 98]
['CACM-3111', 106]
['CACM-3112', 193]
['CACM-3113', 90]
['CACM-3114', 119]
['CACM-3115', 121]
['CACM-3116', 106]
['CACM-3117', 106]
['CACM-3118', 66]
['CACM-3119', 64]
['CACM-3120', 105]
['CACM-3121', 99]
['CACM-3122', 40]
['CACM-3123', 36]
['CACM-3124', 89]
['CACM-3125', 110]
['CACM-3126', 46]
['CACM-3127', 97]
['CACM-3128', 126]
['CACM-3129', 80]
['CACM-3130', 101]
['CACM-3131', 89]
['CACM-3132', 107]
['CACM-3133', 80]
['CACM-3134', 120]
['CACM-3135', 108]
['CACM-3136', 87]
['CACM-3137', 68]
['CACM-3138', 121]
['CACM-3139', 67]
['CACM-3140', 86]
['CACM-3141', 72]
['CACM-3142', 156]
['CACM-3143', 91]
['CACM-3144', 102]
['CACM-3145', 87]
['CACM-3146', 90]
['CACM-3147', 98]
['CACM-3148', 105]
['CACM-3149', 80]
['CACM-3150', 130]
['CACM-3151', 64]
['CACM-3152', 111]
['CACM-3153', 125]
['CACM-3154', 110]
['CACM-3155', 51]
['CACM-3156', 84]
['CACM-3157', 113]
['CACM-3158', 80]
['CACM-3159', 37]
['CACM-3160', 128]
['CACM-3161', 29]
['CACM-3162', 57]
['CACM-3163', 130]
['CACM-3164', 104]
['CACM-3165', 101]
['CACM-3166', 98]
['CACM-3167', 68]
['CACM-3168', 41]
['CACM-3169', 37]
['CACM-3170', 48]
['CACM-3171', 59]
['CACM-3172', 82]
['CACM-3173', 71]
['CACM-3174', 66]
['CACM-3175', 79]
['CACM-3176', 91]
['CACM-3177', 84]
['CACM-3178', 33]
['CACM-3179', 91]
['CACM-3180', 75]
['CACM-3181', 102]
['CACM-3182', 120]
['CACM-3183', 89]
['CACM-3184', 230]
['CACM-3185', 66]
['CACM-3186', 53]
['CACM-3187', 61]
['CACM-3188', 128]
['CACM-3189', 62]
['CACM-3190', 50]
['CACM-3191', 53]
['CACM-3192', 60]
['CACM-3193', 60]
['CACM-3194', 61]
['CACM-3195', 60]
['CACM-3196', 60]
['CACM-3197', 54]
['CACM-3198', 56]
['CACM-3199', 120]
['CACM-3200', 111]
['CACM-3201', 105]
['CACM-3202', 117]
['CACM-3203', 112]
['CACM-3204', 113]
